"nhs_region","trust_type","trust_name","provider_code","wk_start","wk","hcai_group","n","ecds_last_update","sus_last_update","drop"
"SOUTH WEST","ACUTE","NHS TRUST 9757","UCK",2020-07-20,29,"HO.HA",4,2020-06-27,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-09,10,"CO",13,2020-03-11,2020-03-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-09,10,"HO.iHA",2,2020-03-08,2020-03-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-16,11,"CO",4,2020-03-21,2020-04-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-16,11,"HO.iHA",2,2020-03-13,2020-03-25,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-16,11,"HO.pHA",11,2020-03-11,2020-04-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-23,12,"CO",9,2020-03-29,2020-05-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-23,12,"HO.iHA",9,2020-03-22,2020-04-28,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-23,12,"HO.pHA",6,2020-03-13,2020-05-14,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-30,13,"CO",19,2020-04-05,2020-05-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-30,13,"HO.HA",7,2020-03-16,2020-05-14,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-30,13,"HO.iHA",10,2020-04-02,2020-06-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-03-30,13,"HO.pHA",2,2020-03-23,2020-04-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-06,14,"CO",24,2020-04-12,2020-04-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-06,14,"HO.HA",3,2020-02-14,2020-04-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-06,14,"HO.iHA",8,2020-04-10,2020-04-19,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-06,14,"HO.pHA",1,2020-03-28,2020-04-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-06,14,"Unlinked",2,2020-04-09,2020-04-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-13,15,"CO",3,2020-04-19,2020-05-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-13,15,"HO.HA",11,2020-03-27,2020-04-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-13,15,"HO.iHA",3,NA,2020-04-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-13,15,"Unlinked",11,2020-05-02,2020-04-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-20,16,"CO",3,2020-04-24,2020-05-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-20,16,"HO.iHA",11,2020-04-20,2020-04-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-20,16,"HO.pHA",1,2020-04-09,2020-04-24,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-20,16,"Unlinked",2,2020-07-09,2020-04-14,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-27,17,"CO",10,2020-05-05,2020-05-19,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-04-27,17,"Unlinked",21,2020-03-04,2020-06-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-04,18,"CO",1,2020-05-13,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-04,18,"Unlinked",16,NA,2020-04-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-11,19,"CO",6,2020-05-27,2020-06-03,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-11,19,"Unlinked",16,2020-06-30,2020-04-07,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-18,20,"CO",9,2020-05-20,2020-06-01,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-25,21,"HO.iHA",16,2020-05-28,2020-06-17,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-05-25,21,"Unlinked",9,2020-04-18,2020-05-17,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-06-01,22,"Unlinked",9,2020-04-17,2020-04-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-06-08,23,"CO",11,2020-06-12,2020-07-01,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-06-08,23,"HO.HA",4,2020-01-25,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-06-15,24,"Unlinked",9,2020-02-11,2020-03-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-06-22,25,"HO.iHA",5,2020-06-19,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-07-06,27,"Unlinked",6,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9807","UCC",2020-07-27,30,"Unlinked",3,2020-01-23,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-09,10,"CO",8,2020-03-15,2020-04-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-09,10,"Unlinked",1,NA,2019-12-03,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-16,11,"CO",21,2020-03-22,2020-03-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-16,11,"Unlinked",12,2020-03-20,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-23,12,"CO",19,2020-03-29,2020-04-24,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-23,12,"HO.iHA",0,2020-03-23,2020-03-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-23,12,"Unlinked",9,2020-03-08,2020-03-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-30,13,"CO",8,2020-03-31,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-30,13,"HO.iHA",1,2020-03-31,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-03-30,13,"Unlinked",21,2020-03-31,2020-04-06,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-04-06,14,"Unlinked",32,2020-04-05,2020-04-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-04-13,15,"HO.HA",2,2020-03-25,2020-04-24,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-04-13,15,"Unlinked",7,2020-02-14,2020-03-19,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-04-20,16,"Unlinked",9,2020-05-28,2020-03-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-04-27,17,"Unlinked",13,2020-04-28,2020-04-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-05-04,18,"Unlinked",6,NA,2020-03-26,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-05-11,19,"Unlinked",10,2020-04-29,2020-05-06,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-05-18,20,"HO.HA",14,2020-02-11,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-05-18,20,"Unlinked",11,2020-04-29,2020-06-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-05-25,21,"Unlinked",17,2020-05-25,2020-05-05,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-06-01,22,"Unlinked",23,2020-05-26,2020-06-19,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-06-08,23,"Unlinked",7,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-06-15,24,"Unlinked",8,NA,2019-12-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-06-22,25,"Unlinked",0,NA,2020-06-01,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9848","RCC",2020-07-06,27,"Unlinked",6,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-02,9,"CO",9,2020-03-06,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-09,10,"CO",10,2020-03-13,2020-03-14,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-16,11,"CO",16,2020-03-24,2020-04-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-23,12,"CO",9,2020-03-29,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-23,12,"HO.HA",0,2020-02-29,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-23,12,"HO.iHA",10,2020-03-26,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-23,12,"HO.pHA",14,NA,2020-04-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-30,13,"CO",11,2020-04-05,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-30,13,"HO.HA",9,2020-03-10,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-30,13,"HO.iHA",12,2020-04-03,2020-04-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-03-30,13,"Unlinked",11,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-06,14,"CO",50,2020-04-12,2020-05-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-06,14,"HO.HA",7,2020-03-22,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-06,14,"HO.iHA",5,2020-04-07,2020-04-26,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-06,14,"HO.pHA",1,2020-04-03,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-06,14,"Unlinked",52,2020-05-05,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-13,15,"CO",14,2020-05-02,2020-05-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-13,15,"HO.HA",10,NA,2020-04-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-13,15,"HO.iHA",10,2020-04-11,2020-04-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-13,15,"HO.pHA",9,2020-04-09,2020-04-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-13,15,"Unlinked",83,2020-06-06,2020-06-25,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-20,16,"CO",11,2020-04-30,2020-05-15,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-20,16,"HO.HA",3,NA,2020-08-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-20,16,"HO.iHA",2,NA,2020-04-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-20,16,"HO.pHA",4,2020-04-13,2020-04-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-20,16,"Unlinked",33,2020-05-18,2020-04-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-27,17,"CO",10,2020-05-04,2020-05-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-27,17,"HO.iHA",12,NA,2020-05-25,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-27,17,"HO.pHA",11,2020-04-17,2020-05-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-04-27,17,"Unlinked",24,2020-06-12,2020-06-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-04,18,"CO",9,2020-05-16,2020-05-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-04,18,"HO.pHA",17,2020-04-23,2020-05-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-04,18,"Unlinked",20,2020-06-22,2020-03-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-11,19,"CO",12,2020-05-25,2020-05-25,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-11,19,"Unlinked",7,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-18,20,"CO",14,2020-05-24,2020-06-01,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-18,20,"HO.HA",2,NA,2020-05-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-18,20,"HO.iHA",4,2020-05-15,2020-06-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-18,20,"HO.pHA",12,2020-05-13,2020-05-26,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-18,20,"Unlinked",5,NA,2020-04-17,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-25,21,"CO",3,2020-05-30,2020-05-28,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-05-25,21,"Unlinked",9,2020-05-19,2020-03-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-06-01,22,"Unlinked",11,2019-12-05,2019-12-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-06-08,23,"Unlinked",5,2020-05-05,2020-05-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-06-15,24,"CO",13,NA,2020-06-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-06-22,25,"Unlinked",7,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9873","MTS",2020-07-06,27,"Unlinked",6,NA,2020-06-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-02,9,"CO",3,NA,2020-03-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-09,10,"CO",1,NA,2020-03-31,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-09,10,"HO.HA",4,NA,2019-12-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-16,11,"CO",3,NA,2020-04-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-16,11,"HO.HA",8,NA,2020-03-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-16,11,"HO.iHA",3,NA,2020-03-25,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-16,11,"Unlinked",19,2019-12-18,2020-03-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-23,12,"CO",17,NA,2020-04-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-23,12,"Unlinked",13,NA,2020-03-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-30,13,"CO",5,NA,2020-05-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-30,13,"HO.pHA",3,NA,2020-04-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-03-30,13,"Unlinked",6,NA,2020-03-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-06,14,"CO",6,NA,2020-05-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-06,14,"HO.HA",2,NA,2020-04-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-06,14,"HO.pHA",8,NA,2020-05-05,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-06,14,"Unlinked",16,NA,2020-07-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-13,15,"CO",8,NA,2020-05-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-13,15,"HO.HA",2,NA,2020-03-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-13,15,"HO.iHA",12,NA,2020-05-05,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-13,15,"Unlinked",12,NA,2020-04-06,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-20,16,"CO",9,NA,2020-05-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-20,16,"HO.HA",14,NA,2020-04-03,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-20,16,"Unlinked",13,NA,2020-01-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-27,17,"CO",6,NA,2020-05-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-27,17,"HO.HA",13,NA,2020-04-19,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-27,17,"HO.iHA",1,NA,2020-05-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-04-27,17,"Unlinked",23,NA,2019-12-09,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-05-04,18,"CO",10,NA,2020-05-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-05-04,18,"Unlinked",11,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-05-11,19,"CO",6,NA,2020-05-31,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-05-18,20,"HO.HA",6,NA,2020-04-26,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-06-08,23,"CO",4,NA,2020-06-15,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-06-08,23,"HO.HA",7,NA,2019-12-24,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-07-06,27,"HO.HA",13,NA,2020-05-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-07-13,28,"Unlinked",2,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9920","FGR",2020-07-20,29,"Unlinked",5,NA,2020-06-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-09,10,"CO",5,2020-03-14,2020-03-12,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-09,10,"Unlinked",1,NA,2020-06-01,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-16,11,"CO",2,2020-03-22,2020-03-31,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-16,11,"HO.HA",6,NA,2020-03-09,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-16,11,"Unlinked",0,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-23,12,"CO",19,2020-03-28,2020-04-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-23,12,"HO.HA",9,2020-03-08,2020-05-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-23,12,"HO.iHA",14,2020-03-26,2020-04-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-23,12,"HO.pHA",4,2020-03-18,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-23,12,"Unlinked",20,2020-02-29,2020-03-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-30,13,"CO",45,2020-04-05,2020-04-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-30,13,"HO.HA",5,2020-03-14,2020-04-21,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-30,13,"HO.iHA",14,2020-04-01,2020-04-06,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-03-30,13,"Unlinked",0,2020-03-29,2020-03-26,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-06,14,"CO",13,2020-04-12,2020-05-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-06,14,"HO.HA",6,2020-03-05,2020-04-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-06,14,"HO.iHA",1,2020-04-07,2020-05-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-06,14,"HO.pHA",1,NA,2020-04-14,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-06,14,"Unlinked",29,2020-07-16,2020-07-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-13,15,"CO",41,2020-04-18,2020-05-15,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-13,15,"HO.HA",10,2020-02-07,2020-03-03,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-13,15,"HO.iHA",2,2020-04-10,2020-04-28,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-13,15,"HO.pHA",0,2020-04-04,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-13,15,"Unlinked",22,2020-04-13,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-20,16,"CO",10,2020-05-07,2020-05-05,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-20,16,"HO.HA",7,2020-03-07,2020-01-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-20,16,"Unlinked",28,2020-01-10,2020-06-16,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-27,17,"CO",20,2020-05-11,2020-05-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-27,17,"HO.HA",13,2020-04-15,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-27,17,"HO.iHA",7,2020-05-01,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-27,17,"HO.pHA",9,2020-04-20,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-04-27,17,"Unlinked",7,2020-02-06,2020-02-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-04,18,"CO",3,2020-05-16,2020-05-15,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-04,18,"HO.HA",11,2020-04-17,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-04,18,"HO.iHA",8,2020-05-05,2020-05-05,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-04,18,"HO.pHA",16,2020-04-23,2020-05-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-04,18,"Unlinked",25,2020-02-22,2020-03-11,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-11,19,"CO",13,NA,2020-05-21,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-11,19,"HO.HA",7,2020-04-10,2019-12-13,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-11,19,"Unlinked",39,2020-06-08,2020-06-09,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-18,20,"CO",6,2020-05-30,2020-06-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-18,20,"HO.HA",7,2020-04-05,2019-12-04,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-18,20,"Unlinked",36,2020-03-08,2020-04-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-25,21,"CO",11,2020-06-06,2020-06-27,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-25,21,"HO.HA",10,2020-04-07,2020-04-10,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-25,21,"HO.pHA",0,2020-05-16,2020-06-09,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-05-25,21,"Unlinked",14,2020-07-20,2020-07-20,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-01,22,"CO",22,2020-06-05,2020-06-17,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-01,22,"HO.HA",0,NA,2020-01-02,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-01,22,"HO.iHA",2,2020-05-29,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-01,22,"Unlinked",14,2020-01-10,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-08,23,"CO",5,2020-06-11,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-08,23,"Unlinked",3,NA,2020-06-08,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-15,24,"CO",11,2020-06-23,2020-06-23,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-15,24,"Unlinked",8,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-22,25,"HO.HA",11,NA,2020-06-18,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-22,25,"Unlinked",12,NA,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-06-29,26,"HO.HA",11,2020-01-05,NA,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-07-20,29,"HO.HA",14,2020-05-26,2020-06-30,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 9956","TWG",2020-07-20,29,"Unlinked",1,2020-04-26,2020-04-29,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 10016","QVV",2020-03-09,10,"CO",7,2020-03-15,2020-03-22,TRUE
"SOUTH WEST","ACUTE","NHS TRUST 10016","QVV",2020-03-09,10,"HO.iHA",4,2020-03-12,2020-08-04,TRUE
